title,singers,album,download_link,directors,year,film,cast
Lag Gayi Lottery,"['Ram Sampath', 'Tarannum Mallik']",Fukrey,http://www.youtube.com/watch?v=LhkOSpI6N68,['Ram Sampath'],2013,Fukrey,
Kar Le Jugaad Kar Le,"['Kailash Kher', 'Keerthi Sagathia']",Fukrey,http://www.youtube.com/watch?v=MWxb5oAEzRA,['Ram Sampath'],2013,Fukrey,
Rabba Aur Saha Naa Jaye Kuchh To Bol,"['Ram Sampath', 'Clinton Cerejo', 'Keerthi Sagathia']",Fukrey,http://www.youtube.com/watch?v=zYbIGbLI1UU,['Ram Sampath'],2013,Fukrey,
Ambarsariya,['Sona Mohapatra'],Fukrey,http://www.youtube.com/watch?v=j1-af46DoqM,['Ram Sampath'],2013,Fukrey,
Baby Doll,"['Udit Narayan', 'Sukhwinder Singh']",Gippi,http://www.youtube.com/watch?v=KaR2hi6teYU,['Vishal - Shekhar'],2013,Gippi,
Pehn Di Takki,['Vishal Dadlani'],Gippi,http://www.youtube.com/watch?v=EmQtJBzLG14,['Vishal - Shekhar'],2013,Gippi,
Mann Baavra,['Shekhar Ravjiani'],Gippi,http://www.youtube.com/watch?v=1XNpLvIg8Eo,['Vishal - Shekhar'],2013,Gippi,
Dil Kaagzi,['Neeti Mohan'],Gippi,http://www.youtube.com/watch?v=UhxMQ3_M9NE,['Vishal - Shekhar'],2013,Gippi,
We Are Like This Only,"['Hard Kaur', 'Vishal Dadlani']",Gippi,http://www.youtube.com/watch?v=HZCpRUXhUII,['Vishal - Shekhar'],2013,Gippi,
Slowly Slowly,"['Jigar Saraiya', 'Talia Bentson']",Go Goa Gone,http://www.youtube.com/watch?v=CzcePPh7wPU,['Sachin - Jigar'],2013,Go Goa Gone,
Khoon Choos Le,"['Arjun Kanungo', 'Suraj Jagan', 'Priya Panchal']",Go Goa Gone,http://www.youtube.com/watch?v=5qQPYrSiazs,['Sachin - Jigar'],2013,Go Goa Gone,
Babaji Ki Booti,"['Sachin Sanghvi', 'Jigar Saraiya', 'Kunal Khemu', 'Bornalee Deuri', 'Raj Nidimoru', 'Krishna D.K.', 'Anand Tiwari - I']",Go Goa Gone,http://www.youtube.com/watch?v=Ah_xyj4qIvU,['Sachin - Jigar'],2013,Go Goa Gone,
Khushamdeed,['Shreya Ghoshal'],Go Goa Gone,http://www.youtube.com/watch?v=DrjMgzVoCB8,['Sachin - Jigar'],2013,Go Goa Gone,
I Keel Ded Peepul (Boris Mix),"['Sachin Sanghvi', 'Jigar Saraiya', 'Saif Ali Khan']",Go Goa Gone,http://www.youtube.com/watch?v=57sfkTZJSUY,['Sachin - Jigar'],2013,Go Goa Gone,
Tooh,"['Mika Singh', 'Shruti Pathak', 'Mamta Sharma']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=91kbNw9DZBg,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Dhat Teri Ki,"['Sanam Puri', 'Aditi Singh Sharma']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=7HuktrzSImU,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Chingam Chabake,"['Shankar Mahadevan', 'Shalmali Kholgade']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=CTGLJbhPRNs,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Naina,"['Kamal Khan', 'Neeti Mohan']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=ja4RkjV_ZYY,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Dil Duffer,"['Nitesh Kadam', 'Shruti Pathak']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=tQCiknhpN-w,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Moto Ghotalo,"['Sukhwinder Singh', 'Sanah Moidutty']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=VMoxSJfCOi0,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Dhat Teri Ki (Remix),"['Sanam Puri', 'Aditi Singh Sharma']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=Dyff52jSMGY,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Chingam Chabake (Remix),"['Shankar Mahadevan', 'Shalmali Kholgade']",Gori Tere Pyaar Mein,http://www.youtube.com/watch?v=XCgv601Ppl4,['Vishal - Shekhar'],2013,Gori Tere Pyaar Mein,
Grand Masti,"['Sanjeev Rathod', 'Darshan Rathod', 'Payal Dev']",Grand Masti,http://www.youtube.com/watch?v=nfNg44x-fwA,['Sanjeev - Darshan'],2013,Grand Masti,
Zulmi Zulmi,['Mika Singh'],Grand Masti,http://www.youtube.com/watch?v=f8N_feKaMbA,['Anand Raj Anand'],2013,Grand Masti,
Tu Bhi Mood Mein,"['Ritu Pathak', 'Wajid Khan']",Grand Masti,http://www.youtube.com/watch?v=V3fYT8sO8UA,['Anand Raj Anand'],2013,Grand Masti,
Grand Masti (Remix),"['Sanjeev Rathod', 'Darshan Rathod', 'Payal Dev']",Grand Masti,http://www.youtube.com/watch?v=NCvzWiSmZ0U,['Sanjeev - Darshan'],2013,Grand Masti,
Grand Masti (Mashup),"['Sanjeev Rathod', 'Darshan Rathod', 'Mika Singh', 'Wajid Khan', 'Ritu Pathak', 'Payal Dev']",Grand Masti,http://www.youtube.com/watch?v=kDpKHk3Y58Q,['Sanjeev - Darshan'],2013,Grand Masti,
Gulabi Ankhen,['Raghav Sachar'],Gulabi Ankhen,http://www.youtube.com/watch?v=xIXUb7PY4Yg,['R.D. Burman'],2013,,
Gyan Ki Roshni,['Shankar Mahadevan'],Gyan Ki Roshni - Ode To A Billion,https://www.youtube.com/watch?v=Qsy7sqgxJOg,['Shankar Mahadevan'],2013,,
Baithe Bithaye Dil Ko Bekarar Kar Liya,['Kailash Kher'],Hai Golmaal in White House,https://www.youtube.com/watch?v=CSHxjaaWC9s,['Shamir Tandon'],2013,Hai Golmaal in White House,
Dil Lagane Ko Jab Dil,['Asha Bhosle'],Hai Golmaal in White House,https://www.youtube.com/watch?v=Tfxb6HQgvXE,['Shamir Tandon'],2013,Hai Golmaal in White House,
Door Jao Naa Tum Paas Aao,['Kunal Ganjawala'],Hai Golmaal in White House,https://www.youtube.com/watch?v=2jg2DqJL7xk,['Shamir Tandon'],2013,Hai Golmaal in White House,
Ek To Pyar Ki Umar Hai Thodi,"['Sapna Awasthi', 'Kalpana Chauhan']",Hai Golmaal in White House,https://www.youtube.com/watch?v=_c6eVzwZ6R8,['Shamir Tandon'],2013,Hai Golmaal in White House,
Ek Ladki Se Aaj Main Takra Gaya,['Sangeet Haldipur'],Hai Golmaal in White House,https://www.youtube.com/watch?v=PwXKdEDm-tY,['Shamir Tandon'],2013,Hai Golmaal in White House,
Ooh La La,['Lalitya Munshaw'],Hai Golmaal in White House,https://www.youtube.com/watch?v=4Aj39je8PSw,['Dilshaad'],2013,Hai Golmaal in White House,
Hanju,"['Neha Kakkar', 'Meiyang Chang']",Hanju,http://www.youtube.com/watch?v=kxgyNgZPoEY,['Tony Kakkar'],2013,,
Chameli Jawan Ho Gayi,"['Deblina', 'Syed Ahmed - I']",Haunted Child,https://www.youtube.com/watch?v=hlLFeYowl2Y,['Syed Ahmed - I'],2013,Haunted Child,
Tujhse Rishta Nahin,['Syed Ahmed - I'],Haunted Child,https://www.youtube.com/watch?v=I2Ytk_NKSRY,['Syed Ahmed - I'],2013,Haunted Child,
Naino Mein Sapna,"['Amit Kumar', 'Shreya Ghoshal']",Himmatwala,https://www.youtube.com/watch?v=-UKivKSxo0A,['Bappi Lahiri'],2013,Himmatwala,
Taki Taki,"['Mika Singh', 'Shreya Ghoshal']",Himmatwala,http://www.youtube.com/watch?v=Or8ZVXB0AXo&,['Bappi Lahiri'],2013,Himmatwala,
Dhoka Dhoka,"['Sunidhi Chauhan', 'Mamta Sharma', 'Bappi Lahiri']",Himmatwala,http://www.youtube.com/watch?v=i2MzoYHWgDg,['Sajid - Wajid'],2013,Himmatwala,
Bum Pe Laat,"['Shaan', 'Soham Mukherjee', 'Shubh Mukherjee']",Himmatwala,http://www.youtube.com/watch?v=SHAKW-lgBfs,['Sajid - Wajid'],2013,Himmatwala,
Thank God It's Friday,['Sunidhi Chauhan'],Himmatwala,http://www.youtube.com/watch?v=gPyjRgySyVg,['Sachin - Jigar'],2013,Himmatwala,
Ding Dang Ding Dang,['Mika Singh'],Hum Hai Raahi Car Ke,http://www.youtube.com/watch?v=COXQRfl0kHs,['Sangeet Haldipur - Siddharth Haldipur'],2013,Hum Hai Raahi Car Ke,
Nachle Nachle,"['Monali Thakur', 'Shaan']",Hum Hai Raahi Car Ke,http://www.youtube.com/watch?v=7PiUDthN_Ko,['Sangeet Haldipur - Siddharth Haldipur'],2013,Hum Hai Raahi Car Ke,
Pri And Me,['Clinton Cerejo'],Hum Hai Raahi Car Ke,https://www.youtube.com/watch?v=19lde2GCCyg,['Sangeet Haldipur - Siddharth Haldipur'],2013,Hum Hai Raahi Car Ke,
Woh Tu Hi Hai Tu Hi Hai Jaana,"['Sangeet Haldipur', 'Anusha Mani']",Hum Hai Raahi Car Ke,https://www.youtube.com/watch?v=TAn5ERSlEGE,['Sangeet Haldipur - Siddharth Haldipur'],2013,Hum Hai Raahi Car Ke,
Hum Hain Raahi Car Ke,"['Sangeet Haldipur', 'Siddharth Haldipur']",Hum Hai Raahi Car Ke,https://www.youtube.com/watch?v=er8XMAYahxY,['Sangeet Haldipur - Siddharth Haldipur'],2013,Hum Hai Raahi Car Ke,
I Don't Luv U,"['Neuman Pinto', 'Monali Thakur']",I Don't Luv U,http://www.youtube.com/watch?v=5ZnILpaYFoM,['Aman - Benson'],2013,I Don't Luv U,
Ishq Ki,['Mika Singh'],I Don't Luv U,http://www.youtube.com/watch?v=5BdenGJsRhw,['Amit Kasaria'],2013,I Don't Luv U,
Mera Chhuta Guitar,['Shaan'],I Don't Luv U,http://www.youtube.com/watch?v=yC0GEd-ZTtI,['Amit Kasaria'],2013,I Don't Luv U,
Mere Khuda,"['Javed Ali', 'Humsar Hayat']",I Don't Luv U,http://www.youtube.com/watch?v=UmdgpkwOvfk,['Aman - Benson'],2013,I Don't Luv U,
Kuch Hone Ko Hai,"['Raman Mahadevan', 'Joi Barua']",I Don't Luv U,http://www.youtube.com/watch?v=6L825zTQYck,['Amit Kasaria'],2013,I Don't Luv U,
Mission Tadofier,['Shiraj Khan'],I Don't Luv U,http://www.youtube.com/watch?v=yOrb4ln2MbE,['Aman - Benson'],2013,I Don't Luv U,
I Lead India,"['Abhishek Nailwal', 'Ram Sampath', 'Roshni Baptist']",I Lead India,https://www.youtube.com/watch?v=XjUc4QqjsSc,['Ram Sampath'],2013,,
Gud Naal Ishq Mitha - I,['Tochi Raina'],I Love New Year,http://www.youtube.com/watch?v=cLfTJUE8Ic0,['Anupam Amod'],2013,I Love New Year,
Aao Naa,"['Sonu Nigam', 'Tulsi Kumar']",I Love New Year,http://www.youtube.com/watch?v=54hNbkAZDqk,['Pritam'],2013,I Love New Year,
Judaai,['Falak Shabir'],I Love New Year,https://www.youtube.com/watch?v=6vWyHnOWVMQ,['Falak Shabir'],2013,I Love New Year,
Halki Halki,"['Shaan', 'Tulsi Kumar']",I Love New Year,http://www.youtube.com/watch?v=nPchBaOtmeI,['Pritam'],2013,I Love New Year,
Aaja Meri Jaan,['Mauli Dave'],I Love New Year,https://www.youtube.com/watch?v=KOn-GT2DNpU,['R.D. Burman'],2013,I Love New Year,
Gud Naal Ishq Mitha - II,['Sukhwinder Singh'],I Love New Year,https://www.youtube.com/watch?v=QKe9riy7h2U,['Anupam Amod'],2013,I Love New Year,
Aao Naa (Remix),"['Sonu Nigam', 'Tulsi Kumar']",I Love New Year,https://www.youtube.com/watch?v=xF8GaBkCOMU,['Pritam'],2013,I Love New Year,
Judaai (Remix),['Falak Shabir'],I Love New Year,https://www.youtube.com/watch?v=uKPDnnMPIDo,['Falak Shabir'],2013,I Love New Year,
Gud Naal Ishq Mitha (Remix),['Sukhwinder Singh'],I Love New Year,https://www.youtube.com/watch?v=MTAbB7ti5oQ,['Anupam Amod'],2013,I Love New Year,
Aaja Meri Jaan (Remix),['Mauli Dave'],I Love New Year,https://www.youtube.com/watch?v=49cT4DZ8lXs,['R.D. Burman'],2013,I Love New Year,
Halki Halki (Remix),"['Shaan', 'Tulsi Kumar']",I Love New Year,https://www.youtube.com/watch?v=n8jr1PHAgpo,['Pritam'],2013,I Love New Year,
Judaai (Unplugged),['Falak Shabir'],I Love New Year,https://www.youtube.com/watch?v=YBn0k0Sg4TE,['Falak Shabir'],2013,I Love New Year,
Naa Jaane Kahan Se Aaya Hai,"['Neeraj Shridhar', 'Anushka Manchanda']",I Me Aur Main,http://www.youtube.com/watch?v=dCXBfKs3UI8,['Sachin - Jigar'],2013,I Me Aur Main,
Saajna,['Falak Shabir'],I Me Aur Main,http://www.youtube.com/watch?v=1ybUPCdkYvI,['Falak Shabir'],2013,I Me Aur Main,
Capuchino,['Abhishek Nailwal'],I Me Aur Main,http://www.youtube.com/watch?v=aMsKDih5r_4,['Sachin - Jigar'],2013,I Me Aur Main,
Darbadar,['Monali Thakur'],I Me Aur Main,http://www.youtube.com/watch?v=V9Aw5bY1Kb4,['Sachin - Jigar'],2013,I Me Aur Main,
Meri Jaaniye,"['Shaan', 'Monali Thakur']",I Me Aur Main,http://www.youtube.com/watch?v=1ItY175JhJc,['Gourav Dasgupta'],2013,I Me Aur Main,
Saajna (Unplugged),['Falak Shabir'],I Me Aur Main,http://www.youtube.com/watch?v=AI9bmLEx2yw,['Falak Shabir'],2013,I Me Aur Main,
Saajna (Remix),['Falak Shabir'],I Me Aur Main,https://www.youtube.com/watch?v=FGsqSpC2ssg,['Falak Shabir'],2013,I Me Aur Main,
Teri Yaadein,['Shriram Iyer'],In Rahon Mein,https://www.youtube.com/watch?v=3rtobCop3t4,['Ajay Singha'],2013,,
In Rahon Mein,['Ash King'],In Rahon Mein,http://www.youtube.com/watch?v=uh7VJba1Bu0,['Ajay Singha'],2013,,
Kuch Dino Se,['Meiyang Chang'],In Rahon Mein,http://www.youtube.com/watch?v=haa5ibVe5kI,['Ajay Singha'],2013,,
In Rahon Mein (Reprise),['Ajay Singha'],In Rahon Mein,https://www.youtube.com/watch?v=VOhhg7o_9II,['Ajay Singha'],2013,,
Suno,"['Merlin Dsouza', 'Vivienne Pocha', 'Shruti Bhave-Padhye', 'Hamsika Iyer']",Indiva,http://www.youtube.com/watch?v=N3YGGcq3L_U,['Merlin Dsouza'],2013,,
Lucky Tonight,"['Ann Mitchai', 'Sanam Puri']",Ishk Actually,http://www.youtube.com/watch?v=skBs27uFO_w,['Chirantan Bhatt'],2013,Ishk Actually,
Aye Dil Bata,['Arijit Singh'],Ishk Actually,https://www.youtube.com/watch?v=-U8uBZsNYsc,['Chirantan Bhatt'],2013,Ishk Actually,
Injar Pinjar,"['Tinku Gill', 'Megha Dalton']",Ishk Actually,http://www.youtube.com/watch?v=znQi6uXv2qA,['Chirantan Bhatt'],2013,Ishk Actually,
Tum Jo Mile Ishq Mein,"['Chandreyee Bhattacharya', 'Mohammed Irfan']",Ishk Actually,http://www.youtube.com/watch?v=ooxEgR4S7wQ,['Shahdaab Bhartiya'],2013,Ishk Actually,
Forever More,['Ann Mitchai'],Ishk Actually,http://www.youtube.com/watch?v=OOUW_ZiEe_U,['Adam - Eddie'],2013,Ishk Actually,
Lucky Tonight (Club Mix),"['Ann Mitchai', 'Sanam Puri']",Ishk Actually,https://www.youtube.com/watch?v=Mw8LXIARIII,['Chirantan Bhatt'],2013,Ishk Actually,
Injar Pinjar (Club Mix),"['Tinku Gill', 'Megha Dalton']",Ishk Actually,https://www.youtube.com/watch?v=ylLWt6vPXOA,['Chirantan Bhatt'],2013,Ishk Actually,
Tum Jo Mile Ishq Mein (Male),['Mohammed Irfan'],Ishk Actually,http://www.youtube.com/watch?v=_JQH3G0cCtY,['Shahdaab Bhartiya'],2013,Ishk Actually,
Barish Ki Ye Boondein,['Koyel Tripathi'],Ishq Bawari,http://www.youtube.com/watch?v=a3ay8tzKRCs,['Koyel Tripathi'],2013,,
Ishq Da Jalwa,['Chintoo Singh Wasir'],Ishq Da Jalwa,http://www.youtube.com/watch?v=sOuGsoDXZcI,['Chintoo Singh Wasir'],2013,,
Main Toh Piya Se,['Chintoo Singh Wasir'],Ishq Da Jalwa,http://www.youtube.com/watch?v=aZ8wus5oTYM,['Chintoo Singh Wasir'],2013,,
Isaq Tera,['Mohit Chauhan'],Issaq,https://www.youtube.com/watch?v=SfojPQ1svdc,['Sachin - Jigar'],2013,Issaq,
Jheeni Re Jheeni,"['Pratibha Bhagel', 'Ustad Rashid Khan']",Issaq,https://www.youtube.com/watch?v=hLVIpjadhaA,['Sachin - Jigar'],2013,Issaq,
Bhole Chale,"['Sachin Gupta', 'Rahul Ram']",Issaq,https://www.youtube.com/watch?v=9h18Cb3MFuY,['Sachin Gupta'],2013,Issaq,
Aag Ka Dariya,['Ankit Tiwari'],Issaq,https://www.youtube.com/watch?v=q21W-jNo-aA,['Sachin Gupta'],2013,Issaq,
Enne Unne,"['Keerthi Sagathia', 'Papon', 'Mamta Sharma', 'Tarun Sagar']",Issaq,https://www.youtube.com/watch?v=cftqZP0Utlc,['Krsna'],2013,Issaq,
Bhaagan Ke Rekhan Ki,"['Malini Awasthi', 'Raghubir Yadav']",Issaq,https://www.youtube.com/watch?v=f-GgLc4Aw4c,['Krsna'],2013,Issaq,
Isaq Tera (Duet),"['Mohit Chauhan', 'Smita Jain']",Issaq,https://www.youtube.com/watch?v=12oMzkBNh40,['Sachin - Jigar'],2013,Issaq,
It's Too Much,['Adnan Sami'],It's Too Much,http://www.youtube.com/watch?v=OjBUVzywIlU,['Saii - Piiyush'],2013,It's Too Much,
Yeh Lamhe,['Lucky Ali'],It's Too Much,http://www.youtube.com/watch?v=4uIBVTpOVJI,['Saii - Piiyush'],2013,It's Too Much,
Sooni Sooni,['Salim Merchant'],It's Too Much,http://www.youtube.com/watch?v=6oFnaemUc2I,['Saii - Piiyush'],2013,It's Too Much,
Soniyo,['Clinton Cerejo'],It's Too Much,http://www.youtube.com/watch?v=baJ6q1ai5R0,['Saii - Piiyush'],2013,It's Too Much,
Kyun Aise,['Kunal Ganjawala'],It's Too Much,http://www.youtube.com/watch?v=9S63kXpb10A,['Saii - Piiyush'],2013,It's Too Much,
Party Cat,['Shael Oswal'],Jaan Ve,https://www.youtube.com/watch?v=GeORK4jaQWI,"['Gaurav Dayal', 'Vidyut Goswami']",2013,,
Jaan Ve,['Shael Oswal'],Jaan Ve,https://www.youtube.com/watch?v=QYjFUPKaMzE,"['Gaurav Dayal', 'Vidyut Goswami']",2013,,
Jaane Kaise Kab Yeh Baat Ho Gayi,['Shashwat Singh'],Jaane Kaise,https://www.youtube.com/watch?v=JDcrnobe9FI,['Shankar Tucker'],2013,,
Kabhi Jo Baadal Barse (Male),['Arijit Singh'],Jackpot,http://www.youtube.com/watch?v=RazuWp5kSHk,['Sharib - Toshi'],2013,Jackpot,
Full Jhol,"['Mika Singh', 'Akasa Singh']",Jackpot,http://www.youtube.com/watch?v=wdlG4A_I40Q,['Mika Singh'],2013,Jackpot,
Bol Bugger Bol,['Remo Fernandes'],Jackpot,http://www.youtube.com/watch?v=juyS6NX8dzc,['Remo Fernandes'],2013,Jackpot,
Jackpot Jeetna,['Sunidhi Chauhan'],Jackpot,http://www.youtube.com/watch?v=MVxWM_W2HA8,"['Sreedevi Keshavan', 'Janaka Atugoda']",2013,Jackpot,
Kabhi Jo Baadal Barse (Remix),"['Arijit Singh', 'Rishi Rich']",Jackpot,http://www.youtube.com/watch?v=t_ilWTghZ3s,['Sharib - Toshi'],2013,Jackpot,
Jackpot,['Hamsika Iyer'],Jackpot,https://www.youtube.com/watch?v=5EJxZ0T5Ffc,['Juno Reactor'],2013,Jackpot,
Eggjactly,['Javed Jaffrey'],Jackpot,http://www.youtube.com/watch?v=mKoKZKKIPMM,"['Javed Jaffrey', 'Rahul Bhatt - I']",2013,Jackpot,
Kabhi Jo Baadal Barse (Female Version),['Shreya Ghoshal'],Jackpot,http://www.youtube.com/watch?v=Z94w_yIDNu8,['Sharib - Toshi'],2013,Jackpot,
Now You See Now You Don't,['Ramya Iyer'],Jackpot,http://www.youtube.com/watch?v=0ZqTJBmGzB8,['Itek Bhutani'],2013,Jackpot,
Kabhi Jo Baadal Barse (Remix),"['Arijit Singh', 'Rishi Rich']",Jackpot,http://www.youtube.com/watch?v=dP4XG-080Uc,['Sharib - Toshi'],2013,Jackpot,
Jad Se Judein,['Mohit Chauhan'],Jad Se Judein,http://www.youtube.com/watch?v=XgE_jEoVsO4,['Ankur Tewari'],2013,,
Baaki Sab First Class Hai,['Wajid Khan'],Jai Ho,https://www.youtube.com/watch?v=ESHML8xSwZ4,['Sajid - Wajid'],2013,Jai Ho,
Tere Naina Maar Hi Daalenge,"['Shaan', 'Shreya Ghoshal', 'Shabab Sabri']",Jai Ho,https://www.youtube.com/watch?v=ETHGem6PLkY,['Sajid - Wajid'],2013,Jai Ho,
Photocopy,"['Himesh Reshammiya', 'Palak Muchhal', 'Keerthi Sagathia']",Jai Ho,https://www.youtube.com/watch?v=BgWWJfsTIhA,['Sajid - Wajid'],2013,Jai Ho,
Tumko To Aana Hi Tha,"['Armaan Malik', ""Marianne D'Cruz"", 'Altamash Faridi']",Jai Ho,https://www.youtube.com/watch?v=c0F63O5uE-M,['Amal Malik'],2013,Jai Ho,
Love You Till The End (House Mix),['Armaan Malik'],Jai Ho,https://www.youtube.com/watch?v=Us_4qtQ6EqE,['Amal Malik'],2013,Jai Ho,
Naacho Re,['Ujjayinee Roy'],Jai Ho,https://www.youtube.com/watch?v=ARGdgfEUFSI,['Devi Sri Prasad'],2013,Jai Ho,
Jai Jai Jai Jai Ho,"['Wajid Khan', 'Armaan Malik']",Jai Ho,https://www.youtube.com/watch?v=hTxt3BMzfdo,['Amal Malik'],2013,Jai Ho,
Photocopy (Remix),"['Himesh Reshammiya', 'Palak Muchhal', 'Keerthi Sagathia']",Jai Ho,https://www.youtube.com/watch?v=S_7KRtF7Hcw,['Sajid - Wajid'],2013,Jai Ho,
Baaki Sab First Class Hai (Remix),['Wajid Khan'],Jai Ho,https://www.youtube.com/watch?v=j3BfXBZ_71E,['Sajid - Wajid'],2013,Jai Ho,
Charon Taraf,['Faisal Kapadia'],John Day,http://www.youtube.com/watch?v=ghgUZBCF_XY,['Strings'],2013,John Day,
Kis Lamhe Mein (Female),['Aditi Singh Sharma'],John Day,http://www.youtube.com/watch?v=uSkaVJbGBMA,['Kshitij Tarey'],2013,John Day,
Kis Lamhe Mein (Male),['Kshitij Tarey'],John Day,http://www.youtube.com/watch?v=zVxUBsz_HbQ,['Kshitij Tarey'],2013,John Day,
Jhooth Boliyan,['Kamal Khan'],Jolly LLB,http://www.youtube.com/watch?v=219K6griCwQ,['Krsna'],2013,Jolly LLB,
Daru Peeke Nachna Ve,"['Mika Singh', 'Shreya Ghoshal']",Jolly LLB,http://www.youtube.com/watch?v=XDWUm5IcGz8,['Krsna'],2013,Jolly LLB,
Chalo Chalo Chalo Sanam Ajnabi Ban Jayen,"['Mohit Chauhan', 'Shreya Ghoshal']",Jolly LLB,http://www.youtube.com/watch?v=4wcwR3J3yQQ,['Krsna'],2013,Jolly LLB,
Hans Ki Chaal,['Kailash Kher'],Jolly LLB,https://www.youtube.com/watch?v=-Rmppl79RC0,['Krsna'],2013,Jolly LLB,
L Lag Gaye,['Bappi Lahiri'],Jolly LLB,http://www.youtube.com/watch?v=uodD5k4XgQg,['Krsna'],2013,Jolly LLB,
Jhooth Boliyan (Remix),['Kamal Khan'],Jolly LLB,https://www.youtube.com/watch?v=nNPu1QTpofE,['Krsna'],2013,Jolly LLB,
Daru Peeke Nachna Ve (Remix),['Mika Singh'],Jolly LLB,https://www.youtube.com/watch?v=0uyS97s83Po,['Krsna'],2013,Jolly LLB,
Law Lag Gaye,['Bappi Lahiri'],Jolly LLB,http://www.youtube.com/watch?v=1jIxFbRdFUs,['Krsna'],2013,Jolly LLB,
Judah,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=Gdirl0rJ4Zk,['Ali Mustafa'],2013,,
Teri Kasam,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=n2FGN8rPvpk,['Ali Mustafa'],2013,,
Rabba Ho,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=qja05GFqRgc,['Ali Mustafa'],2013,,
Tu Hi To Mera Pyaar Hai,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=8PM_qn--5nM,['Ali Mustafa'],2013,,
Bin Tere,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=Lvwfw_dHgFk,['Ali Mustafa'],2013,,
Chickni,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=f7MAQPw-X2c,['Ali Mustafa'],2013,,
Aaj Kain De,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=cA4OW0RvHkA,['Ali Mustafa'],2013,,
Ohh Sajna,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=viL6rz8ytlk,['Ali Mustafa'],2013,,
Mujh Mein Hai Tu,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=LxVAgwYfcYM,['Ali Mustafa'],2013,,
Tu Mera Dil,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=t5Zb9eV6ujw,['Ali Mustafa'],2013,,
Ijazat,['Falak Shabir'],Judah,http://www.youtube.com/watch?v=35dAyCSVdyo,['Ali Mustafa'],2013,,
Soniye,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=_GzwqKIFeWM,['Ali Mustafa'],2013,,
Bholi Bhaali,['Falak Shabir'],Judah,https://www.youtube.com/watch?v=2CM-KIZoe40,['Ali Mustafa'],2013,,
Ijazat (Unplugged),['Falak Shabir'],Judah,https://www.youtube.com/watch?v=GC56sr0aMIw,['Ali Mustafa'],2013,,
Ijazat (Instrumental),['Falak Shabir'],Judah,https://www.youtube.com/watch?v=3jXv7UANWJA,['Ali Mustafa'],2013,,
Teri Kasam (Unplugged),['Falak Shabir'],Judah,https://www.youtube.com/watch?v=hRgojLT6uWc,['Ali Mustafa'],2013,,
Sawalon Ki Godh Mein,['Najim Arshad'],Kaafiron Ki Namaaz,https://www.youtube.com/watch?v=Azck1spR8z8,['Advait Nemlekar'],2013,Kaafiron Ki Namaaz,
Jhalkiyan,"['Javed Ali', 'Kshitij Tarey']",Kaafiron Ki Namaaz,https://www.youtube.com/watch?v=yofPW4Rz4Eg,['Advait Nemlekar'],2013,Kaafiron Ki Namaaz,
Yeh Raat Mona Lisa,['Usha Uthup'],Kaafiron Ki Namaaz,https://www.youtube.com/watch?v=OSRQ9QIHNc4,['Advait Nemlekar'],2013,Kaafiron Ki Namaaz,
Betaab Tamanna Thi,"['Asha Bhosle', 'Sonu Nigam']",Kaash Tum Hote,http://www.youtube.com/watch?v=S9AqVj_ItBo,['Vinay Tiwari'],2013,Kaash Tum Hote,
Karle Pyaar Karle,"['Benny Dayal', 'Palak Muchhal', 'Monali Thakur']",Karle Pyaar Karle,https://www.youtube.com/watch?v=6K1Rnmxv4AY,"['Meet Bros Anjjan', 'Suneel Darshan']",2013,Karle Pyaar Karle,
Teri Saanson Mein,"['Arijit Singh', 'Palak Muchhal']",Karle Pyaar Karle,https://www.youtube.com/watch?v=oKmPpU8RlVo,"['Suneel Darshan', 'Rashid Khan - II']",2013,Karle Pyaar Karle,
O Darling,"['Amit Mishra', 'Sasha Tirupati']",Karle Pyaar Karle,https://www.youtube.com/watch?v=7RN-sfMp4j8,['Prashant Singh'],2013,Karle Pyaar Karle,
